num;time;msR;msPhiv;msPhin;msRt;estR;estv;estu;estRt;varR;varPhiv;varPhin;varRt;gamma;MSDgamma;phi0;a00;a01;a02;a10;a11;a12;a20;a21;a22;msX;msY;msZ;estX;estY;estZ;estVx;estVy;estVz;estDX;estDY;estDZ;estDVx;estDVy;estDVz;trueR;truePhiv;truePhin;trueRt;truePhivt;truePhint;trueX;trueY;trueZ;trueVx;trueVy;trueVz
1;2.2344;938385.9;-0.0090648;0.04501193;-5248.857;938385.8;-0.01614003;0.04435084;-5250.826;1.2003;0.00017759;0.0001708;2.01162;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;663285.7;598148.7;287816.4;667490.8;593042.5;288660;-3973.41;-3039.668;-1636.645;115.9;129.1;152.9;42.234;46.988;55.795;0;0;0;0;0;0;0;0;0;0;0;0
1;2.289;938097;-0.01001083;0.04525921;-5248.164;938099;-0.01599698;0.04437362;-5249.891;1.2153;0.00017736;0.00017045;2.01727;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;663528;597273.4;288133.6;667198.8;592964.5;288563;-3984.365;-3025.531;-1637.497;115.7;128.9;152.6;42.16;46.892;55.683;0;0;0;0;0;0;0;0;0;0;0;0
1;2.3436;937811.5;-0.0084475;0.04397816;-5247.817;937812.4;-0.01586066;0.0443706;-5249.212;1.2369;0.0001776;0.00017054;2.04059;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;662892.9;598259.7;286615.8;666919.8;592882.3;288445;-3993.659;-3011.963;-1641.859;115.8;129;152.6;42.101;46.815;55.591;0;0;0;0;0;0;0;0;0;0;0;0
1;2.4528;937234.9;-0.01000429;0.04581167;-5246.432;937516.7;-0.01578042;0.04439038;-5249.171;1.2664;0.00017837;0.00017116;2.08707;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;662721.2;596712;288348.1;666657.8;592753;288355.2;-3999.677;-3005.432;-1641.345;116.2;129.5;153.1;42.061;46.762;55.526;0;0;0;0;0;0;0;0;0;0;0;0
1;2.5074;936954.4;-0.00863067;0.04667963;-5241.233;936951.6;-0.01559567;0.0444452;-5246.453;4.9168;0.00018005;0.00017265;2.06177;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;661445.3;597497;288740.1;666133.6;592528.1;288192.3;-4013.584;-2987.243;-1638.016;117.3;130.7;154.4;41.973;46.644;55.39;0;0;0;0;0;0;0;0;0;0;0;0
1;2.562;936669.2;-0.00708575;0.04452755;-5239.847;936667.2;-0.01543783;0.04445077;-5241.887;3.8011;0.00018041;0.00017285;2.6378;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;661125.9;598495.2;286470.1;665841.3;592462.5;288078.1;-4023.405;-2967.622;-1641.047;117.5;130.9;154.5;41.914;46.557;55.275;0;0;0;0;0;0;0;0;0;0;0;0
1;2.6166;936381.8;-0.00896004;0.04601916;-5238.114;936380.8;-0.01525626;0.04449394;-5239.941;3.5443;0.00018003;0.00017242;2.30638;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;661457.9;596915.4;288056;665521.1;592411.6;287991.3;-4039.973;-2946.634;-1639.882;117.2;130.5;154.1;41.781;46.394;55.095;0;0;0;0;0;0;0;0;0;0;0;0
1;2.6712;936102.3;-0.00751644;0.04612533;-5237.074;936098.7;-0.01496147;0.04455275;-5236.968;2.9039;0.00017871;0.00017127;2.7525;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;660410.2;597773.5;287771.8;665135.5;592444.9;287896.9;-4068.608;-2909.932;-1640.062;116.3;129.5;153;41.616;46.171;54.85;0;0;0;0;0;0;0;0;0;0;0;0
1;2.7258;935807.8;-0.00700811;0.04553435;-5236.035;935810.9;-0.01473341;0.0445829;-5235.782;2.7707;0.00017832;0.00017084;2.90943;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;660122.6;597969.6;287065.6;664793;592426.9;287789;-4089.867;-2882.988;-1642.964;116.1;129.1;152.6;41.488;46.003;54.656;0;0;0;0;0;0;0;0;0;0;0;0
1;2.7804;935522.2;-0.00731242;0.04622954;-5232.916;935525;-0.01455411;0.04462295;-5233.61;2.9016;0.00017842;0.00017083;2.88385;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;659849.6;597546.5;287642.9;664475.8;592374.4;287700.1;-4106.018;-2862.027;-1642.097;116.1;129.2;152.5;41.376;45.861;54.491;0;0;0;0;0;0;0;0;0;0;0;0
1;2.9418;934679.5;-0.00543858;0.04670511;-5229.45;935108.7;-0.01441628;0.04465555;-5196.387;3.2235;0.00017931;0.00017156;3.09466;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;658032.7;598338.5;287418.9;664091.8;592209.5;287572.9;-4092.319;-2824.575;-1630.096;116.6;129.7;153.1;41.316;45.777;54.384;0;0;0;0;0;0;0;0;0;0;0;0
1;2.9964;934393.3;-0.0067917;0.04726006;-5228.41;934346.8;-0.01416063;0.04472899;-5199.414;4.6199;0.00018338;0.00017535;2.57098;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;658399.7;597166.6;288084.5;663382.5;591909.5;287351.4;-4114.695;-2805.897;-1627.282;119.2;132.6;156.4;41.174;45.597;54.189;0;0;0;0;0;0;0;0;0;0;0;0
