time	r_pcm	vr_pcm	fi_n	fi_v	snr_so	so_r_pcm	so_vr_pcm	so_fi_n_pcm	so_fi_v_pcm	z_r	z_vr	z_fi_n	z_fi_v
8.4114	911593.9167	5064.697266	2.892482029	1.185198233	16.12359948	-4.098725012	4.463195801	0.172942411	-0.030999436	911598.0154	5060.23407	2.719539618	1.21619767
8.466	911319.1069	5064.697266	2.881871419	1.206397134	14.53997456	469.4016025	-94.75708008	0.122539907	0.140284628	910849.7053	5159.454346	2.759331511	1.066112506
8.5206	911019.3145	5064.697266	2.87656615	1.215230058	12.04119983	-20.68880244	6.866455078	0.140491471	0.148315595	911040.0033	5057.830811	2.736074679	1.066914463
8.5752	910744.5047	5064.697266	2.871260907	1.224063011	15.56302501	-22.83575364	13.04626465	0.021624674	0.014359324	910767.3405	5051.651001	2.849636233	1.209703687
8.6298	910469.6949	5064.697266	2.869492498	1.241729004	12.79697104	-14.05277147	9.613037109	-0.134249849	-0.044459297	910483.7477	5055.084229	3.003742347	1.286188301
8.6844	910194.8852	5064.697266	2.87833457	1.262928352	14.53997456	-5.269789301	10.98632813	0.018890519	-0.006232011	910200.155	5053.710938	2.859444051	1.269160363
8.739	909920.0754	5053.710938	2.87656615	1.282361239	17.03874929	3.318015486	1.373291016	-0.073877415	0.013202868	909916.7574	5052.337646	2.950443566	1.269158371
8.7936	909620.283	5053.710938	2.885408278	1.298260984	17.03874929	-31.81391319	1.373291016	0.001546592	0.029264753	909652.0969	5052.337646	2.883861686	1.268996232
8.8482	909345.4732	5053.710938	2.887176711	1.312394174	17.03874929	-15.61419052	5.836486816	-0.084289305	0.011082699	909361.0874	5047.874451	2.971466016	1.301311475
8.9004	909095.6462	5053.710938	2.897787372	1.326527445	19.64542466	-1.366241671	6.523132324	-0.043718851	-0.004786441	909097.0124	5047.187805	2.941506223	1.331313886
8.9556	908795.8537	5053.710938	2.9048612	1.345960823	24.91025336	-20.68880244	8.239746094	0.013587917	-0.016672235	908816.5425	5045.471191	2.891273283	1.362633058
9.0102	908521.044	5053.710938	2.9048612	1.368927743	27.27641651	-15.02865838	8.926391602	-0.052087023	-0.02788343	908536.0726	5044.784546	2.956948223	1.396811173
9.0648	908246.2342	5042.724609	2.915472026	1.393661595	26.17710666	-14.63830361	-0.686645508	-0.036068742	-0.012849507	908260.8725	5043.411255	2.951540768	1.406511102
9.1194	907971.4245	5042.724609	2.924314458	1.413095518	25.42133545	-12.6865298	2.403259277	-0.019580962	-0.036621096	907984.111	5040.32135	2.94389542	1.449716614
9.174	907696.6147	5042.724609	2.92961995	1.439596585	26.58117439	-8.002272642	3.776550293	-0.073325061	-0.025538395	907704.617	5038.948059	3.002945011	1.46513498
9.2286	907421.805	5042.724609	2.943768053	1.464331191	22.92256071	-3.708370249	5.493164063	-0.0021818	-0.000803094	907425.5133	5037.231445	2.945949853	1.465134285
9.2832	907146.9952	5042.724609	2.947305107	1.483765716	12.79697104	8.782982168	6.17980957	-0.098181035	0.000899465	907138.2122	5036.5448	3.045486141	1.482866251
9.3378	906872.1855	5042.724609	2.954379248	1.503200412	9.275145863	275.2001079	21.28601074	0.031014699	0.064793651	906596.9853	5021.438599	2.923364549	1.438406761
9.3924	906597.3757	5031.738281	2.95614779	1.522635281	20.15650675	6.831208353	0.686645508	0.002319888	-0.040251083	906590.5445	5031.051636	2.953827902	1.562886363
9.447	906297.5832	5031.738281	2.959684883	1.547370822	24.08239965	-16.59007743	1.029968262	-0.043276968	-0.008384303	906314.1733	5030.708313	3.002961851	1.555755125
9.5016	906022.7735	5031.738281	2.97029623	1.568572944	27.60422483	-17.9563191	2.059936523	-0.019939993	-0.026469984	906040.7298	5029.678345	2.990236223	1.595042928
9.5562	905747.9637	5031.738281	2.975601942	1.593309025	28.51937465	-9.758869076	3.433227539	-0.020740906	0.002923263	905757.7226	5028.305054	2.996342849	1.590385762
9.6108	905473.154	5031.738281	2.982676264	1.612744725	26.3612667	-9.758869076	4.806518555	-0.012427973	0.036781715	905482.9128	5026.931763	2.995104237	1.57596301
9.6654	905198.3442	5031.738281	2.987982036	1.626879896	24.08239965	-12.29617504	6.523132324	0.033831706	0.001284951	905210.6404	5025.215149	2.954150329	1.625594945
9.72	904923.5345	5020.751953	2.987982036	1.646315918	22.33939614	-6.636030971	-2.746582031	0.008478639	0.027337326	904930.1705	5023.498535	2.979503396	1.618978592
9.7746	904648.7247	5020.751953	2.989750632	1.662218259	18.97694955	-2.342128578	-2.403259277	0.045734945	0.033312348	904651.0668	5023.155212	2.944015686	1.628905911
9.8292	904373.915	5020.751953	2.989750632	1.678120728	18.06179974	4.293902393	-1.71661377	0.026319686	-0.008641293	904369.6211	5022.468567	2.963430946	1.686762021
9.8838	904099.1052	5020.751953	2.991519231	1.697557254	24.08239965	1.171064289	1.71661377	0.020796142	-0.001413446	904097.9341	5019.035339	2.970723089	1.6989707
9.9384	903824.2955	5020.751953	2.993287833	1.718760961	25.533413	2.146951197	3.433227539	-0.007898667	0.01484118	903822.1485	5017.318726	3.0011865	1.70391978
9.9906	903549.4857	5020.751953	2.996825045	1.732896896	26.3612667	-9.563691694	4.463195801	0.019691433	0.003629986	903559.0494	5016.288757	2.977133612	1.72926691
10.0452	903274.676	5020.751953	2.998593655	1.750566963	25.533413	-8.197450023	6.523132324	-0.017454398	-0.02370734	903282.8734	5014.228821	3.016048053	1.774274303
10.0998	902999.8662	5009.765625	3.003899504	1.773538299	26.58117439	-6.050498827	-3.776550293	-0.00858911	-0.035593136	903005.9167	5013.542175	3.012488614	1.809131435
10.1544	902725.0564	5009.765625	3.009205378	1.800044042	21.31634569	-0.585532145	-2.059936523	0.037394393	0.059236236	902725.642	5011.825562	2.971810986	1.740807806
10.209	902450.2467	5009.765625	3.007436751	1.812413521	12.79697104	-3.122838104	-2.746582031	0.022701765	0.058240399	902453.3695	5012.512207	2.984734986	1.754173122
10.2636	902175.4369	5009.765625	3.010974009	1.830084351	15.29574578	5.269789301	0	0.030407109	0.036749591	902170.1672	5009.765625	2.9805669	1.793334759
10.3182	901900.6272	5009.765625	3.012742642	1.845988246	24.08239965	1.561419052	3.776550293	0.044050264	0.003822728	901899.0658	5005.989075	2.968692378	1.842165518
10.3728	901625.8174	5009.765625	3.009205378	1.863659409	24.99754946	-0.195177382	5.493164063	-0.019304785	0.009412264	901626.0126	5004.272461	3.028510163	1.854247145
10.4274	901351.0077	5009.765625	3.014511278	1.881330748	27.27641651	0.390354763	6.17980957	-0.000883767	0.003790604	901350.6173	5003.585815	3.015395045	1.877540144
10.482	901076.1979	4998.779297	3.01804856	1.899002267	25.66602457	3.708370249	-3.433227539	-0.008119609	0.011468185	901072.4896	5002.212524	3.026168169	1.887534082
10.5366	900801.3882	4998.779297	3.023354503	1.916673966	26.84845362	5.855321445	-1.373291016	0.035626858	0.000995837	900795.5329	5000.152588	2.987727645	1.915678129
10.5912	900526.5784	4998.779297	3.019817204	1.932578651	24.08239965	6.050498827	0.686645508	-0.023254119	-0.067267182	900520.5279	4998.092651	3.043071323	1.999845834
10.6458	900251.7687	4998.779297	3.026891813	1.962621242	25.66602457	6.44085359	2.403259277	0.029689048	0.012399774	900245.3278	4996.376038	2.997202765	1.950221468
10.7004	899976.9589	4998.779297	3.025123156	1.980293606	28.16479931	4.879434538	3.433227539	-0.018338165	-0.017957186	899972.0795	4995.346069	3.043461321	1.998250792
10.755	899702.1492	4998.779297	3.030429134	2.001500692	31.01814938	5.269789301	4.806518555	0.023585532	-0.00819156	899696.8794	4993.972778	3.006843603	2.009692252
10.8096	899427.3394	4987.792969	3.030429134	2.022708051	31.84600308	5.269789301	-4.806518555	-0.004308364	-0.000803094	899422.0696	4992.599487	3.034737498	2.023511146
10.8642	899152.5297	4987.792969	3.033966467	2.043915688	32.38186661	6.44085359	-3.089904785	-0.014692626	-0.005300421	899146.0888	4990.882874	3.048659093	2.04921611
10.9188	898877.7199	4987.792969	3.039272489	2.063356269	33.29701642	5.855321445	-1.71661377	-0.004667394	-0.017411082	898871.8646	4989.509583	3.043939883	2.08076735
10.971	898602.9102	4987.792969	3.041041168	2.086331806	30.85877078	-5.074611919	0.686645508	-0.025353066	-0.011307566	898607.9848	4987.106323	3.066394234	2.097639372
11.0256	898328.1004	4987.792969	3.048115915	2.105772908	29.07994912	-4.489079775	2.059936523	-0.04835863	0.004047595	898332.5895	4985.733032	3.096474545	2.101725313
11.0802	898053.2906	4987.792969	3.056959415	2.125214252	20.98436045	-6.44085359	4.119873047	0.012538444	-0.047221942	898059.7315	4983.673096	3.044420971	2.172436194
11.1348	897778.4809	4987.792969	3.058728124	2.149958135	13.62482475	4.293902393	4.806518555	-0.068464339	0.0032445	897774.187	4982.98645	3.127192462	2.146713634
11.1894	897503.6711	4976.806641	3.065802987	2.171167496	23.16724984	-5.074611919	-4.806518555	0.012538444	-0.009315892	897508.7457	4981.613159	3.053264543	2.180483389
11.244	897228.8614	4976.806641	3.06757171	2.192377156	27.60422483	-8.197450023	-3.089904785	0.018476254	0.019595498	897237.0588	4979.896545	3.049095457	2.172781658
11.2986	896954.0516	4976.806641	3.06757171	2.210052102	30.52678555	-5.660144064	-1.71661377	0.012427973	0.019402755	896959.7118	4978.523254	3.055143737	2.190649346
11.3532	896679.2419	4976.806641	3.069340437	2.225959733	30.52678555	-7.80709526	0.686645508	-0.003231273	0.023289731	896687.049	4976.119995	3.07257171	2.202670001
11.4078	896404.4321	4976.806641	3.072877898	2.241867535	29.18784976	-6.44085359	2.059936523	-0.019028608	0.007484838	896410.873	4974.746704	3.091906506	2.234382698
11.4624	896129.6224	4976.806641	3.078184111	2.259543074	27.27641651	-6.050498827	3.433227539	0.064238825	0.004304585	896135.6729	4973.373413	3.013945286	2.25523849
11.517	895854.8126	4976.806641	3.074646633	2.277218829	24.08239965	-4.098725012	5.493164063	-0.05357838	0.009540759	895858.9113	4971.313477	3.128225013	2.26767807
11.5716	895580.0029	4965.820313	3.083490352	2.2948948	27.27641651	-4.684257156	-4.463195801	0.010577586	-0.003983347	895584.6871	4970.283508	3.072912766	2.298878147
11.6262	895305.1931	4965.820313	3.085259104	2.31433862	30.10299957	-8.978159549	-2.403259277	0.00604828	-0.013716848	895314.1713	4968.223572	3.079210824	2.328055469
11.6808	895030.3834	4965.820313	3.08702786	2.337318025	31.21334612	-11.71064289	-1.373291016	-0.013532682	0.011371813	895042.094	4967.193604	3.100560541	2.325946212
11.7354	894755.5736	4965.820313	3.092334144	2.354994746	31.12605002	-13.07688456	1.373291016	0.009334789	0.005589535	894768.6505	4964.447021	3.082999355	2.349405211
11.79	894480.7639	4965.820313	3.094102911	2.372671692	31.88182123	-14.63830361	2.403259277	-0.016846808	-0.011950041	894495.4022	4963.417053	3.110949719	2.384621733
11.8446	894230.9368	4965.820313	3.099409231	2.393884324	32.23210618	10.14922384	4.119873047	0.000856149	0.000385485	894220.7876	4961.700439	3.098553082	2.393498839
11.8992	893956.1271	4965.820313	3.102946792	2.413329526	28.35999605	8.587804786	5.149841309	-0.017205838	0.001060084	893947.5392	4960.670471	3.12015263	2.412269442
11.9538	893681.3173	4954.833984	3.108253156	2.432775006	26.02059991	10.73475598	-3.433227539	0.008478639	-0.008544922	893670.5825	4958.267212	3.099774517	2.441319928
12.006	893406.5075	4954.833984	3.11002195	2.452220766	28.51937465	-3.513192867	-2.746582031	-0.02747963	0.015290913	893410.0207	4957.580566	3.13750158	2.436929853
12.0606	893131.6978	4954.833984	3.117097155	2.468131144	29.07994912	-5.269789301	-1.373291016	0.003535068	0.000931589	893136.9676	4956.207275	3.113562088	2.467199555
12.1152	892856.888	4954.833984	3.120634776	2.48757742	28.35999605	-8.587804786	1.029968262	0.005910192	-0.005428917	892865.4758	4953.804016	3.114724584	2.493006336
12.1698	892582.0783	4954.833984	3.122403591	2.508791866	32.04119983	-10.5395786	3.089904785	0.013726006	-0.002762644	892592.6179	4951.74408	3.108677585	2.51155451
12.2226	892332.2512	4954.833984	3.124172408	2.528238744	30.10299957	2.732483341	4.463195801	-0.022729382	-0.018567537	892329.5188	4950.370789	3.146901791	2.546806281
12.2772	892057.4415	4943.847656	3.131247709	2.549453853	28.69137808	-0.975886908	-5.149841309	0.007760579	0.003854852	892058.4174	4948.997498	3.12348713	2.545599001
12.3318	891782.6317	4943.847656	3.133016542	2.568901343	28.69137808	-1.366241671	-3.776550293	-0.018669578	-0.010504472	891783.998	4947.624207	3.151686119	2.579405814
12.3864	891507.822	4943.847656	3.138323058	2.590117124	27.00496037	-2.927660723	-2.746582031	-0.008423404	0.012014289	891510.7496	4946.594238	3.146746462	2.578102835
12.441	891233.0122	4943.847656	3.1436296	2.609565236	24.91025336	-4.489079775	-1.029968262	-0.003424597	-0.014776933	891237.5013	4944.877625	3.147054197	2.624342168
12.4956	890958.2025	4943.847656	3.147167311	2.629013648	20.15650675	-5.855321445	1.029968262	-0.06100755	-0.030099971	890964.0578	4942.817688	3.208174861	2.659113619
12.5502	890683.3927	4943.847656	3.154242767	2.651998527	18.81757096	-10.92993336	4.119873047	-0.096441116	-0.022486637	890694.3227	4939.727783	3.250683883	2.674485164
12.6048	890408.583	4943.847656	3.164856042	2.674983833	21.31634569	-13.46723932	4.463195801	0.03402503	-0.006553248	890422.0502	4939.38446	3.130831012	2.681537081
12.6594	890158.7559	4932.861328	3.166624932	2.69620142	25.82540317	8.587804786	-4.806518555	-0.03488118	0.024799548	890150.1681	4937.667847	3.201506111	2.671401872
12.714	889883.9462	4932.861328	3.173700521	2.712114854	27.92011018	5.660144064	-3.089904785	0.015935423	-0.04609761	889878.286	4935.951233	3.157765098	2.758212464
12.7686	889609.1364	4932.861328	3.177238334	2.74040592	29.60652789	6.245676208	-2.059936523	0.005385455	0.0032445	889602.8907	4934.921265	3.171852879	2.737161419
12.8232	889334.3267	4932.861328	3.180776158	2.759856415	29.65747167	1.366241671	1.029968262	0.002016093	-0.001927426	889332.9604	4931.83136	3.178760065	2.761783841
12.8778	889059.5169	4932.861328	3.184313995	2.7810755	28.51937465	-1.951773815	2.059936523	-0.004170275	-0.001124332	889061.4687	4930.801392	3.188484271	2.782199832
12.9324	888784.7072	4932.861328	3.189620774	2.800526664	25.66602457	-5.074611919	3.776550293	0.023861709	-0.01705772	888789.7818	4929.084778	3.165759065	2.817584384
12.9846	888534.8801	4932.861328	3.189620774	2.823514819	23.0593492	5.074611919	5.149841309	0.027672954	0.086059603	888529.8055	4927.711487	3.161947819	2.737455216
13.0392	888260.0703	4921.875	3.191389706	2.832356538	20.98436045	7.416740497	-4.119873047	0.014554537	0.00195955	888252.6536	4925.994873	3.176835168	2.830396988
13.0938	887985.2606	4921.875	3.193158641	2.851808558	22.14419939	1.561419052	-2.403259277	-0.034163119	-0.018985146	887983.6992	4924.278259	3.22732176	2.870793704
13.1484	887710.4508	4921.875	3.202003363	2.874797733	24.83817087	-3.90354763	-1.029968262	0.057362009	0.012239155	887714.3544	4922.904968	3.144641354	2.862558578
13.203	887435.6411	4921.875	3.198465465	2.892482029	27.00496037	-6.44085359	0.686645508	0.037256304	0.016190379	887442.0819	4921.188354	3.161209161	2.876291651
13.2576	887160.8313	4921.875	3.196696521	2.910166601	27.92011018	-13.07688456	2.059936523	0.003176038	0.015901265	887173.9082	4919.815063	3.193520483	2.894265336
13.3122	886911.0043	4921.875	3.200234412	2.926082953	27.92011018	7.416740497	4.119873047	-0.001049473	0.013202868	886903.5875	4917.755127	3.201283886	2.912880084
13.3668	886636.1945	4921.875	3.203772316	2.943768053	24.83817087	3.318015486	5.836486816	0.005136896	0.010825709	886632.8765	4916.038513	3.198635421	2.932942344
13.4214	886361.3848	4910.888672	3.207310233	2.961453434	25.66602457	-0.780709526	-4.463195801	0.01610113	-0.023032741	886362.1655	4915.351868	3.191209103	2.984486175
13.476	886086.575	4910.888672	3.207310233	2.982676264	23.25454595	-4.879434538	-2.059936523	-0.051617521	0.001638312	886091.4545	4912.948608	3.258927754	2.981037952
13.5306	885811.7653	4910.888672	3.216155077	3.002130885	23.16724984	-5.464966682	-0.686645508	-0.009141465	0.020270097	885817.2302	4911.575317	3.225296541	2.981860788
13.5852	885536.9555	4910.888672	3.22146202	3.01804856	19.64542466	-9.954046457	3.433227539	0.047530098	-0.065982231	885546.9096	4907.455444	3.173931922	3.08403079
13.6398	885287.1285	4910.888672	3.22146202	3.044578536	17.03874929	9.173336931	4.806518555	0.037283922	0.04294948	885277.9551	4906.082153	3.184178099	3.001629056
13.6944	885012.3187	4910.888672	3.22146202	3.060496835	9.275145863	9.563691694	5.836486816	-0.224698328	-0.04728619	885002.755	4905.052185	3.446160348	3.107783025
13.749	884737.509	4899.902344	3.228537988	3.081721602	18.06179974	-0.585532145	-4.463195801	0.110498557	0.03128855	884738.0945	4904.36554	3.11803943	3.050433052
13.8036	884462.6992	4899.902344	3.223231007	3.097640455	21.31634569	-4.098725012	-3.089904785	0.035792565	-0.016061883	884466.7979	4902.992249	3.187438443	3.113702338
13.8582	884187.8895	4899.902344	3.22146202	3.120634776	24.08239965	-6.050498827	-1.029968262	-0.015797335	-0.011917917	884193.94	4900.932312	3.237259355	3.132552693
13.9128	883938.0624	4899.902344	3.226768991	3.14186075	28.51937465	9.954046457	0.686645508	0.018973372	-0.040122588	883928.1084	4899.215698	3.207795619	3.181983337
13.9674	883663.2527	4899.902344	3.226768991	3.17016272	27.3369456	4.293902393	2.746582031	0.004612159	-0.008320056	883658.9588	4897.155762	3.222156832	3.178482776
14.0196	883388.4429	4899.902344	3.228537988	3.191389706	28.16479931	-6.245676208	4.119873047	-0.043939793	0.002859015	883394.6886	4895.782471	3.272477781	3.188530691
14.0742	883138.6159	4899.902344	3.237383016	3.210848161	27.00496037	9.368514313	5.493164063	0.009003376	-0.024574682	883129.2473	4894.40918	3.22837964	3.235422843
14.1288	882863.8061	4888.916016	3.239152031	3.235614004	27.00496037	7.611917879	-4.806518555	-0.028004367	0.005814402	882856.1942	4893.722534	3.267156398	3.229799603
14.1834	882588.9964	4888.916016	3.246228122	3.255073305	27.60422483	0	-2.746582031	-0.012621297	-0.001445569	882588.9964	4891.662598	3.258849419	3.256518875
14.238	882314.1866	4888.916016	3.251535223	3.276302063	28.51937465	-4.098725012	-0.686645508	-0.001546592	0.021555048	882318.2853	4889.602661	3.253081815	3.254747015
14.2926	882039.3768	4888.916016	3.255073305	3.293993038	25.66602457	-8.978159549	1.71661377	-0.030075696	-0.026052375	882048.355	4887.199402	3.285149001	3.320045413
14.3472	881789.5498	4888.916016	3.262149508	3.318760931	24.91025336	11.90582027	3.089904785	-8.29E-05	0.033537214	881777.644	4885.826111	3.262232361	3.285223717
14.4018	881514.74	4888.916016	3.265687628	3.33114511	24.08239965	7.611917879	4.806518555	0.004612159	0.008641293	881507.1281	4884.109497	3.261075469	3.322503817
14.4564	881239.9303	4877.929688	3.267456693	3.350606278	22.14419939	-0.780709526	-5.149841309	0.029550959	-0.039704979	881240.711	4883.079529	3.237905733	3.390311257
14.511	880965.1205	4877.929688	3.267456693	3.377144859	24.91025336	-5.269789301	-3.089904785	0.010301409	0.005653783	880970.3903	4881.019592	3.257155284	3.371491076
14.5656	880715.2935	4877.929688	3.270994831	3.396606945	26.58117439	11.32028813	-2.746582031	0.008202462	0.026694851	880703.9732	4880.67627	3.262792369	3.369912094
14.6202	880440.4837	4877.929688	3.272763905	3.412530762	26.77637113	7.221563116	1.029968262	-0.022977942	0.010793586	880433.2622	4876.899719	3.295741847	3.401737177
14.6748	880165.674	4877.929688	3.278071146	3.430224202	27.60422483	2.342128578	3.089904785	-0.006683488	-0.020623459	880163.3319	4874.839783	3.284754634	3.45084766
14.7294	879890.8642	4877.929688	3.283378415	3.454995568	28.51937465	-3.708370249	3.433227539	-0.026402539	-0.028429534	879894.5726	4874.49646	3.309780954	3.483425103
14.784	879616.0545	4877.929688	3.288685712	3.479767581	25.82540317	-8.978159549	5.493164063	0.005634014	0.028847143	879625.0326	4872.436523	3.283051698	3.450920437
